current,voltage,temperature,power,time
0.4601,4.1499,282.7088,1.909242134,247.0
0.4463,4.1499,282.74109999999996,1.852165785,248.0
0.4659,4.15,282.74929999999995,1.933581668,249.0
0.4754,4.1499,282.67249999999996,1.972846238,250.0
0.4346,4.1499,282.7195,1.803503479,251.0
0.4531,4.1499,282.7383,1.880243338,252.0
0.4607,4.15,282.73109999999997,1.912063232,253.0
0.4486,4.15,282.6174,1.861545984,254.0
0.4488,4.15,282.6875,1.862507385,255.0
0.4508,4.1499,282.6769,1.87087734,256.0
0.4454,4.15,282.6896,1.848452394,257.0
0.4526,4.15,282.707,1.878375266,258.0
0.4612,4.15,282.7227,1.913948735,259.0
0.4551,4.15,282.6923,1.888691431,260.0
0.4436,4.15,282.66299999999995,1.840994419,261.0
0.4326,4.1499,282.77959999999996,1.795115066,262.0
0.4479,4.1501,282.73179999999996,1.858782639,263.0
0.4637,4.1499,282.6359,1.92417059,264.0
0.4477,4.1499,282.6957,1.857792678,265.0
0.438,4.15,282.6842,1.8176108,266.0
0.4628,4.15,282.7543,1.920502929,267.0
0.4447,4.15,282.681,1.845660325,268.0
0.4375,4.15,282.686,1.815725568,269.0
0.4486,4.1499,282.72639999999996,1.861514328,270.0
0.4529,4.1499,282.6706,1.879302007,271.0
0.4655,4.15,282.66979999999995,1.931725644,272.0
0.4387,4.1501,282.67749999999995,1.820422559,273.0
0.4211,4.1499,282.6241,1.747402222,274.0
0.4515,4.15,282.72499999999997,1.873715441,275.0
0.4544,4.1498,282.635,1.885809384,276.0
0.4384,4.1501,282.6164,1.819490084,277.0
0.4308,4.1501,282.64169999999996,1.787686695,278.0
0.4267,4.15,282.67969999999997,1.770809924,279.0
0.4441,4.15,282.68539999999996,1.842833999,280.0
0.4384,4.15,282.6122,1.819461861,281.0
0.4339,4.15,282.6504,1.800752727,282.0
0.4332,4.1501,282.6893,1.797974202,283.0
0.4317,4.15,282.6567,1.791381631,284.0
0.4057,4.1499,282.64189999999996,1.683797513,285.0
0.4211,4.1499,282.6364,1.747369897,286.0
0.4463,4.15,282.61609999999996,1.852205795,287.0
0.4254,4.1499,282.63719999999995,1.765175544,288.0
0.4332,4.15,282.6255,1.797954783,289.0
0.4359,4.15,282.7077,1.809157916,290.0
0.431,4.15,282.6615,1.788594685,291.0
0.4359,4.1499,282.63719999999995,1.809135673,292.0
0.4053,4.15,282.61719999999997,1.681931663,293.0
0.4154,4.1499,282.6508,1.723994774,294.0
0.4195,4.1499,282.61469999999997,1.740856718,295.0
0.4423,4.15,282.6894,1.835350453,296.0
0.408,4.1499,282.6278,1.693123097,297.0
0.4242,4.1501,282.70009999999996,1.760555353,298.0
0.4172,4.15,282.5641,1.73153705,299.0
0.4008,4.1499,282.69039999999995,1.663199798,300.0
0.4181,4.15,282.6735,1.735273486,301.0
0.4069,4.15,282.60589999999996,1.688479684,302.0
0.4141,4.1501,282.76309999999995,1.718467139,303.0
0.392,4.15,282.6742,1.626770648,304.0
0.401,4.15,282.6434,1.6641583,305.0
0.4251,4.15,282.76599999999996,1.764261862,306.0
0.4075,4.1499,282.6943,1.6912678,307.0
0.4042,4.1498,282.7276,1.677207953,308.0
0.3967,4.1499,282.7066,1.646377112,309.0
0.4296,4.15,282.7362,1.782965255,310.0
0.4166,4.15,282.7405,1.728712075,311.0
0.4008,4.15,282.7372,1.66325369,312.0
0.419,4.1499,282.7541,1.738983248,313.0
0.408,4.15,282.7125,1.693169982,314.0
0.3981,4.1499,282.784,1.651987261,315.0
0.3976,4.15,282.787,1.65013156,316.0
0.4179,4.15,282.7661,1.734340686,317.0
0.4249,4.1501,282.7655,1.763369914,318.0
0.3938,4.15,282.8178,1.634223892,319.0
0.4213,4.15,282.7938,1.748377974,320.0
0.4053,4.1499,282.7938,1.681923932,321.0
0.4071,4.1499,282.8716,1.689407421,322.0
0.4102,4.15,282.7953,1.702548253,323.0
0.4001,4.1499,282.84869999999995,1.660395933,324.0
0.3963,4.15,282.832,1.644513987,325.0
0.3947,4.15,282.7949,1.637991061,326.0
0.4042,4.1501,282.8169,1.677332065,327.0
0.4082,4.15,282.8474,1.694118728,328.0
0.3929,4.15,282.9063,1.630502363,329.0
0.3988,4.1499,282.90639999999996,1.654801233,330.0
0.4254,4.1499,282.894,1.765170068,331.0
0.4152,4.15,282.9079,1.723091289,332.0
0.3791,4.1499,282.9371,1.573412723,333.0
0.3683,4.15,282.8748,1.528542153,334.0
0.394,4.1499,282.9031,1.635154197,335.0
0.3873,4.1499,282.86019999999996,1.607093533,336.0
0.3701,4.15,282.9135,1.53601162,337.0
0.4071,4.15,282.88149999999996,1.689417904,338.0
0.3938,4.1502,282.92879999999997,1.634314775,339.0
0.4012,4.15,283.00199999999995,1.66510643,340.0
0.4075,4.15,283.01669999999996,1.691286067,341.0
0.3956,4.15,282.91499999999996,1.641710056,342.0
0.3814,4.1499,282.91839999999996,1.582767084,343.0
0.3728,4.1501,282.91569999999996,1.547270398,344.0
0.3744,4.15,282.90409999999997,1.553787482,345.0
0.3823,4.1498,282.9487,1.586472188,346.0
0.3855,4.1499,283.0283,1.599595133,347.0
0.3877,4.15,282.9427,1.608981789,348.0
0.3778,4.1499,282.89529999999996,1.567780707,349.0
0.3884,4.15,282.9009,1.611800607,350.0
0.3805,4.1499,282.8601,1.579020441,351.0
0.3782,4.1499,282.8737,1.569670855,352.0
0.3814,4.15,282.9004,1.582803821,353.0
0.3873,4.15,282.8875,1.607105905,354.0
0.3665,4.15,282.8572,1.521058513,355.0
0.3728,4.15,282.86589999999995,1.547251375,356.0
0.3841,4.1499,282.90659999999997,1.593972844,357.0
0.3701,4.1499,282.90099999999995,1.5359855,358.0
0.3704,4.1499,282.89849999999996,1.536920868,359.0
0.376,4.1499,282.912,1.560321334,360.0
0.355,4.15,282.88689999999997,1.47333629,361.0
0.3699,4.1499,282.8469,1.535047715,362.0
0.3474,4.15,282.90099999999995,1.44152205,363.0
0.3692,4.15,282.8123,1.532260504,364.0
0.3688,4.15,282.86809999999997,1.530405977,365.0
0.367,4.1499,282.9205,1.522882352,366.0
0.3864,4.15,282.8875,1.603359146,367.0
0.3534,4.1499,282.8798,1.466767835,368.0
0.3584,4.15,282.89639999999997,1.487365947,369.0
0.3807,4.1499,282.84569999999997,1.579946009,370.0
0.3661,4.1499,282.8327,1.51914763,371.0
0.3523,4.1499,282.86269999999996,1.462099679,372.0
0.3649,4.15,282.8384,1.514496295,373.0
0.3672,4.1501,282.8141,1.523883675,374.0
0.3573,4.15,282.95029999999997,1.482688661,375.0
0.3636,4.1499,282.8694,1.508867197,376.0
0.3435,4.1499,282.8791,1.425612949,377.0
0.3552,4.1499,282.8615,1.474258077,378.0
0.3471,4.1498,282.9194,1.440544339,379.0
0.3485,4.1499,282.9004,1.446179084,380.0
0.3787,4.1499,282.85639999999995,1.571536975,381.0
0.3532,4.1499,282.8825,1.465836888,382.0
0.3654,4.15,282.83709999999996,1.516357779,383.0
0.335,4.15,282.91679999999997,1.390083219,384.0
0.3433,4.15,282.86929999999995,1.424692838,385.0
0.3604,4.15,282.8785,1.495805685,386.0
0.3429,4.1499,282.83979999999997,1.422789086,387.0
0.3424,4.15,282.8988,1.420948931,388.0
0.3438,4.1498,282.8708,1.426517507,389.0
0.3492,4.15,282.91569999999996,1.44903471,390.0
0.3453,4.15,282.81919999999997,1.433109776,391.0
0.3737,4.15,282.8786,1.550971632,392.0
0.3514,4.15,282.91519999999997,1.458366972,393.0
0.3534,4.1499,282.87379999999996,1.466751993,394.0
0.3507,4.1499,282.94509999999997,1.455526792,395.0
0.3523,4.1499,282.8941,1.462092959,396.0
0.3379,4.15,282.9708,1.40224845,397.0
0.3397,4.1499,282.9488,1.409705975,398.0
0.3361,4.15,282.9276,1.39477991,399.0
0.3566,4.15,282.8798,1.47990284,400.0
0.3618,4.1501,282.9597,1.501443915,401.0
0.3613,4.1501,282.9939,1.49955906,402.0
0.3523,4.15,282.97479999999996,1.462110935,403.0
0.3449,4.15,282.94939999999997,1.431252042,404.0
0.3296,4.1499,282.9856,1.36761758,405.0
0.3424,4.15,282.9728,1.420964278,406.0
0.344,4.15,282.9715,1.427492678,407.0
0.3361,4.1501,282.9797,1.394797218,408.0
0.3523,4.1499,282.96439999999996,1.462095143,409.0
0.3386,4.15,282.9287,1.405061482,410.0
0.337,4.1499,282.9128,1.398485115,411.0
0.332,4.15,282.95399999999995,1.377941653,412.0
0.3419,4.15,282.9178,1.419071356,413.0
0.3397,4.1501,282.92879999999997,1.409753921,414.0
0.3217,4.1499,282.89489999999995,1.334864811,415.0
0.3181,4.15,282.89149999999995,1.319914052,416.0
0.3271,4.1499,282.8726,1.357313045,417.0
0.3282,4.15,282.8902,1.362013406,418.0
0.3072,4.1501,282.89529999999996,1.275044162,419.0
0.3246,4.1501,282.8459,1.347089836,420.0
0.3147,4.1499,282.8853,1.305874431,421.0
0.3438,4.1499,282.8404,1.426548323,422.0
0.3347,4.15,282.85089999999997,1.389143559,423.0
0.3226,4.1499,282.8392,1.338606527,424.0
0.335,4.15,282.8107,1.39007683,425.0
0.3395,4.15,282.86699999999996,1.408807673,426.0
0.3395,4.1501,282.8839,1.408842313,427.0
0.3406,4.15,282.7602,1.41347613,428.0
0.3106,4.1499,282.8615,1.289042407,429.0
0.3314,4.1499,282.8588,1.37508844,430.0
0.3268,4.1499,282.88599999999997,1.356392206,431.0
0.3199,4.15,282.7541,1.327401694,432.0
0.3133,4.1498,282.74429999999995,1.300209532,433.0
0.3271,4.1499,282.7566,1.357306807,434.0
0.3183,4.15,282.8465,1.320876114,435.0
0.3214,4.15,282.85159999999996,1.33395599,436.0
0.2874,4.15,282.80719999999997,1.192700812,437.0
0.3307,4.15,282.7136,1.372324631,438.0
0.3149,4.15,282.82259999999997,1.306819988,439.0
0.3002,4.15,282.8522,1.246033153,440.0
0.335,4.15,282.83389999999997,1.39009408,441.0
0.2998,4.15,282.81739999999996,1.244142944,442.0
0.3228,4.1499,282.8513,1.339546173,443.0
0.3126,4.15,282.8368,1.297485422,444.0
0.3264,4.1499,282.89439999999996,1.354513083,445.0
0.3142,4.15,282.8413,1.304021692,446.0
0.305,4.15,282.88969999999995,1.265664222,447.0
0.3018,4.15,282.8277,1.252585285,448.0
0.2989,4.15,282.90529999999995,1.240401183,449.0
0.3223,4.15,282.82169999999996,1.337698058,450.0
0.2946,4.15,282.8382,1.222646718,451.0
0.3163,4.1499,282.8508,1.312418465,452.0
0.3154,4.15,282.81239999999997,1.308694932,453.0
0.3075,4.15,282.8409,1.275948166,454.0
0.3106,4.1498,282.85949999999997,1.289004762,455.0
0.3133,4.15,282.92229999999995,1.300277809,456.0
0.2917,4.15,282.8848,1.21048755,457.0
0.3093,4.1498,282.8184,1.283376242,458.0
0.3248,4.15,282.96709999999996,1.347994116,459.0
0.3023,4.1498,282.95009999999996,1.254396096,460.0
0.3257,4.15,282.93039999999996,1.351748505,461.0
0.3194,4.1499,282.8807,1.325522858,462.0
0.3061,4.1501,282.9002,1.270366906,463.0
0.2991,4.15,282.88829999999996,1.241340412,464.0
0.3183,4.15,282.89579999999995,1.320870043,465.0
0.2822,4.1499,282.8968,1.171154805,466.0
0.3194,4.1498,282.8689,1.325469552,467.0
0.3011,4.1499,282.9103,1.249744223,468.0
0.3129,4.15,282.8764,1.298412884,469.0
0.3077,4.1499,282.89779999999996,1.276875769,470.0
0.3183,4.15,282.87879999999996,1.320851679,471.0
0.2998,4.15,282.92449999999997,1.244171821,472.0
0.3144,4.15,283.0229,1.304965148,473.0
0.291,4.15,282.9325,1.207662525,474.0
0.3018,4.15,282.93629999999996,1.252583271,475.0
0.303,4.1499,282.9781,1.257221755,476.0
0.2779,4.1499,282.9514,1.153390609,477.0
0.2899,4.1499,282.9695,1.202977789,478.0
0.3079,4.1499,282.9978,1.277787627,479.0
0.3093,4.15,283.0146,1.283447616,480.0
0.3212,4.1499,282.9638,1.332995944,481.0
0.3088,4.15,283.0279,1.281564785,482.0
0.3032,4.1499,282.9504,1.258164927,483.0
0.305,4.15,282.97369999999995,1.265660296,484.0
0.2721,4.15,283.02,1.129090097,485.0
0.2998,4.15,283.0014,1.244148806,486.0
0.3122,4.1501,282.9557,1.295626568,487.0
0.2998,4.15,282.9511,1.244154524,488.0
0.2822,4.1499,282.94289999999995,1.171163821,489.0
0.3036,4.1499,282.9872,1.260041708,490.0
0.275,4.15,282.9514,1.141258165,491.0
0.3014,4.1498,283.034,1.250658324,492.0
0.3007,4.15,283.0062,1.247907934,493.0
0.2867,4.1499,283.10519999999997,1.189867054,494.0
0.2718,4.1499,283.0609,1.128142528,495.0
0.3063,4.1501,283.0132,1.271323926,496.0
0.3018,4.15,283.0052,1.252571757,497.0
0.2989,4.15,283.01579999999996,1.240403178,498.0
0.2919,4.1499,282.9726,1.211400534,499.0
0.3025,4.15,282.9855,1.255397491,500.0
0.2991,4.1499,283.0329,1.241323154,501.0
0.2885,4.1499,283.0893,1.197368887,502.0
0.2892,4.15,283.06039999999996,1.200190159,503.0
0.2651,4.1498,283.03679999999997,1.100050501,504.0
0.2955,4.15,282.97049999999996,1.226392342,505.0
0.3088,4.1499,283.0127,1.281558895,506.0
0.2946,4.15,283.04859999999996,1.22265613,507.0
0.2761,4.1499,282.98389999999995,1.145917588,508.0
0.2793,4.1499,283.029,1.158999587,509.0
0.2529,4.15,282.9308,1.049575167,510.0
0.2646,4.1499,282.98949999999996,1.098210091,511.0
0.2712,4.1501,282.9249,1.12537094,512.0
0.264,4.1499,282.9873,1.095395281,513.0
0.2818,4.1499,282.974,1.169278453,514.0
0.2793,4.1501,282.94469999999995,1.159053256,515.0
0.2768,4.15,282.91929999999996,1.14873109,516.0
0.2718,4.1499,282.943,1.128121658,517.0
0.2987,4.1501,282.93719999999996,1.239496424,518.0
0.2685,4.1499,282.9344,1.114112464,519.0
0.2619,4.15,282.8889,1.086998203,520.0
0.261,4.15,282.8904,1.083251428,521.0
0.2685,4.1499,282.90909999999997,1.114090314,522.0
0.2791,4.1501,282.8031,1.158114132,523.0
0.2775,4.15,282.8621,1.151548075,524.0
0.2752,4.15,282.87399999999997,1.142195261,525.0
0.2606,4.1499,282.8587,1.081373705,526.0
0.2635,4.15,282.87699999999995,1.093546409,527.0
0.2653,4.15,282.8426,1.101019755,528.0
0.2768,4.15,282.91549999999995,1.148743497,529.0
0.1961,4.1499,282.93519999999995,0.813820293,530.0
0.0,4.1481,282.89599999999996,0.0,531.0
0.0,4.1481,282.89169999999996,0.0,532.0
0.0,4.1481,282.87289999999996,0.0,533.0
0.0,4.1481,282.85639999999995,0.0,534.0
0.0,4.1482,282.8664,0.0,535.0
0.0,4.1482,282.8366,0.0,536.0
0.0,4.1481,282.8429,0.0,537.0
0.0,4.1481,282.9437,0.0,538.0
0.0,4.1481,282.8386,0.0,539.0
0.0,4.148,282.82099999999997,0.0,540.0
0.0,4.1479,282.8284,0.0,541.0
0.0,4.148,282.9192,0.0,542.0
0.0,4.1479,282.88779999999997,0.0,543.0
0.0,4.1479,282.8553,0.0,544.0
0.0,4.1479,282.8665,0.0,545.0
0.0,4.1478,282.8973,0.0,546.0
0.0,4.1479,282.8812,0.0,547.0
0.0,4.1479,282.89,0.0,548.0
