current,voltage,temperature,power,time
1.1843,4.1499,307.6837,4.91482524438709,136.0
1.2118,4.1501,307.6063,5.02910486265006,137.0
1.1652,4.1499,307.64209999999997,4.83527489842385,138.0
1.1906,4.1499,307.6658,4.94098663236537,139.0
1.1872,4.15,307.69759999999997,4.9270316220427,140.0
1.1568,4.15,307.58689999999996,4.80080476677165,141.0
1.1419,4.15,307.5539,4.73903443472136,142.0
1.157,4.15,307.62019999999995,4.80165096660977,143.0
1.1836,4.15,307.6411,4.91208703425752,144.0
1.1352,4.1499,307.5612,4.71084754087497,145.0
1.1509,4.1501,307.6624,4.77652715692875,146.0
1.1724,4.15,307.5619,4.86526176020482,147.0
1.1582,4.15,307.56239999999997,4.80637321812856,148.0
1.1469,4.15,307.5331,4.75962243766071,149.0
1.1424,4.15,307.5329,4.74083955281401,150.0
1.1237,4.15,307.5596,4.66330555052593,151.0
1.1462,4.15,307.4803,4.75677161610037,152.0
1.1322,4.1502,307.5449,4.69897657882029,153.0
1.1329,4.1499,307.57689999999997,4.70153634524922,154.0
1.1259,4.1499,307.568,4.67251587364217,155.0
1.1201,4.15,307.54179999999997,4.64830237223259,156.0
1.0928,4.1499,307.5985,4.53497837034035,157.0
1.0946,4.15,307.52389999999997,4.54256043721227,158.0
1.0479,4.15,307.57039999999995,4.34890833602117,159.0
1.0872,4.15,307.56539999999995,4.51166260655049,160.0
1.0601,4.1499,307.4919,4.39932012266081,161.0
1.079,4.15,307.5394,4.47800703068009,162.0
1.0842,4.1501,307.5249,4.49967526422557,163.0
1.1104,4.1499,307.4969,4.60795690554278,164.0
1.082,4.15,307.4763,4.49018879913046,165.0
1.0536,4.15,307.5014,4.37228095444749,166.0
1.0349,4.1499,307.4892,4.29462527023304,167.0
1.066,4.1501,307.5197,4.4238674247481,168.0
1.0328,4.1499,307.4455,4.28617966245065,169.0
1.0405,4.1499,307.522,4.31797856066339,170.0
1.0344,4.15,307.51739999999995,4.29282085817158,171.0
1.0134,4.15,307.4813,4.20586202804742,172.0
1.052,4.15,307.4815,4.36579361995484,173.0
0.9859,4.1499,307.4704,4.09160244983042,174.0
1.0038,4.15,307.4394,4.16558575724764,175.0
1.0263,4.1499,307.4786,4.25907871069057,176.0
1.0216,4.15,307.4806,4.23944733404454,177.0
1.0022,4.1501,307.44039999999995,4.15911460259969,178.0
1.015,4.1499,307.46889999999996,4.21226064447546,179.0
0.9961,4.15,307.4504,4.13381830968831,180.0
0.9992,4.1501,307.51009999999997,4.14698513416067,181.0
0.9968,4.1499,307.4281,4.13649059206364,182.0
0.9828,4.15,307.472,4.07854377108876,183.0
0.9688,4.1501,307.448,4.0206581370569,184.0
0.9675,4.15,307.42409999999995,4.01495848598202,185.0
0.9677,4.1498,307.49089999999995,4.01575787201904,186.0
0.9589,4.1498,307.4299,3.97920884866642,187.0
0.9666,4.15,307.4493,4.01120425693136,188.0
0.9332,4.1499,307.3762,3.87271607316325,189.0
0.9497,4.1499,307.4325,3.94100300800005,190.0
0.9706,4.15,307.43359999999996,4.02809836275566,191.0
0.9472,4.1497,307.47499999999997,3.93054323675415,192.0
0.963,4.1501,307.42969999999997,3.99632324087639,193.0
0.9616,4.1501,307.488,3.99071058332714,194.0
0.951,4.15,307.49179999999996,3.94665835786327,195.0
0.9138,4.15,307.4142,3.7923152572879,196.0
0.9386,4.15,307.4976,3.89521480766894,197.0
0.9476,4.15,307.4856,3.93263284847637,198.0
0.9053,4.1499,307.5009,3.7566926897797,199.0
0.9249,4.15,307.43789999999996,3.83816427069263,200.0
0.9204,4.15,307.4812,3.81951412301973,201.0
0.919,4.15,307.42449999999997,3.81383067403976,202.0
0.9066,4.15,307.49949999999995,3.76240998678603,203.0
0.9062,4.1499,307.3766,3.76048667645847,204.0
0.9267,4.15,307.5343,3.8456359221509,205.0
0.9258,4.1499,307.4847,3.84182880990556,206.0
0.9068,4.15,307.4933,3.76334525330401,207.0
0.8841,4.15,307.46779999999995,3.66889228505221,208.0
0.8942,4.1499,307.52909999999997,3.71089658601213,209.0
0.8701,4.15,307.49879999999996,3.61086024999912,210.0
0.908,4.15,307.4876,3.76798187829107,211.0
0.8807,4.1501,307.4629,3.65491673048655,212.0
0.8719,4.1499,307.4468,3.61823226579776,213.0
0.8861,4.1502,307.46869999999996,3.67742513826144,214.0
0.8962,4.1502,307.4688,3.7195164313097,215.0
0.8636,4.15,307.4846,3.58372100172255,216.0
0.8759,4.1499,307.49629999999996,3.63513138018152,217.0
0.8933,4.15,307.50419999999997,3.70718338086306,218.0
0.8757,4.1499,307.529,3.63419045231444,219.0
0.8694,4.1498,307.4502,3.60788108530795,220.0
0.843,4.1501,307.49449999999996,3.49870818633039,221.0
0.8487,4.15,307.5055,3.5219535617953,222.0
0.8428,4.15,307.5025,3.49763198695243,223.0
0.8394,4.1499,307.5005,3.48354135501404,224.0
0.8309,4.1499,307.5016,3.4480481845597,225.0
0.8446,4.1499,307.51779999999997,3.50503455881943,226.0
0.8171,4.1502,307.45149999999995,3.39116922098754,227.0
0.7851,4.15,307.43129999999996,3.25820853995583,228.0
0.8257,4.1499,307.44219999999996,3.42651715268687,229.0
0.8119,4.1498,307.3941,3.36935621212172,230.0
0.843,4.15,307.47769999999997,3.49857311710534,231.0
0.818,4.1499,307.4799,3.39467558236493,232.0
0.8516,4.1501,307.4939,3.53425079079972,233.0
0.8566,4.15,307.4853,3.55473255577695,234.0
0.786,4.1499,307.4583,3.26185416402484,235.0
0.7948,4.1499,307.49539999999996,3.29837719735224,236.0
0.7729,4.1499,307.4568,3.20761915222465,237.0
0.7813,4.1499,307.40139999999997,3.24218516603864,238.0
0.7959,4.1499,307.51709999999997,3.30305420699574,239.0
0.7892,4.1499,307.5231,3.27497586023611,240.0
0.788,4.15,307.4638,3.27033394669274,241.0
0.7907,4.1499,307.4709,3.28152408888172,242.0
0.7801,4.1499,307.49879999999996,3.23757335106933,243.0
0.7599,4.15,307.51099999999997,3.15343177200623,244.0
0.7572,4.15,307.55449999999996,3.14220163726452,245.0
0.7644,4.1499,307.54339999999996,3.17203830479281,246.0
0.7596,4.1499,307.53929999999997,3.15241367000272,247.0
0.7783,4.15,307.4512,3.23011928295216,248.0
0.7644,4.15,307.5071,3.17210657961709,249.0
0.7662,4.1499,307.4758,3.17953155395705,250.0
0.7714,4.15,307.554,3.20114523207207,251.0
0.7659,4.15,307.5353,3.17869431351875,252.0
0.7493,4.1499,307.4749,3.10937917099153,253.0
0.772,4.15,307.4169,3.20396650777758,254.0
0.7405,4.1499,307.5068,3.07290649199868,255.0
0.763,4.15,307.43609999999995,3.1665187840714,256.0
0.7351,4.1499,307.53209999999996,3.05044680364841,257.0
0.7684,4.1499,307.5605,3.18889558373485,258.0
0.7443,4.15,307.5131,3.08887097925219,259.0
0.7768,4.15,307.5095,3.22354676554892,260.0
0.7211,4.1498,307.5243,2.99241279066791,261.0
0.7105,4.1499,307.5288,2.94849819782243,262.0
0.6965,4.15,307.49089999999995,2.89055884336094,263.0
0.7193,4.15,307.4758,2.98500766335854,264.0
0.7245,4.1499,307.49159999999995,3.00649050598835,265.0
0.7477,4.15,307.47929999999997,3.10288839341376,266.0
0.7121,4.15,307.5317,2.95513749594033,267.0
0.7166,4.15,307.5739,2.97378716190738,268.0
0.7148,4.15,307.5055,2.96632646225237,269.0
0.7231,4.15,307.496,3.00093365957889,270.0
0.7186,4.15,307.45329999999996,2.98223841122646,271.0
0.6985,4.1499,307.51869999999997,2.89891100805835,272.0
0.6963,4.1499,307.5383,2.88954331432046,273.0
0.7051,4.1499,307.5533,2.92606540572797,274.0
0.6983,4.1499,307.53279999999995,2.89794421653875,275.0
0.6961,4.15,307.5497,2.88870167436289,276.0
0.6873,4.1499,307.5934,2.85216999627494,277.0
0.7067,4.1499,307.4899,2.93260489288087,278.0
0.694,4.1499,307.561,2.88022890504908,279.0
0.6862,4.1499,307.5718,2.84745765091168,280.0
0.6724,4.15,307.5155,2.79048251726994,281.0
0.7042,4.15,307.6046,2.92238266471077,282.0
0.6825,4.1498,307.5394,2.83242514674967,283.0
0.6837,4.1499,307.50919999999996,2.83714168371455,284.0
0.6945,4.15,307.5689,2.88212648034525,285.0
0.6843,4.1499,307.56239999999997,2.84000041630568,286.0
0.6627,4.1499,307.5712,2.75018541294193,287.0
0.674,4.1499,307.53479999999996,2.79697472994332,288.0
0.5951,4.15,307.6328,2.46958105293987,289.0
0.6526,4.1499,307.57739999999995,2.70809091872167,290.0
0.6456,4.1499,307.5616,2.67911297142547,291.0
0.644,4.15,307.56179999999995,2.67258528724352,292.0
0.6503,4.15,307.5947,2.69882392283932,293.0
0.6309,4.1499,307.5026,2.61830496675097,294.0
0.6819,4.15,307.60819999999995,2.82972401146935,295.0
0.5944,4.1499,307.5302,2.46676688883667,296.0
0.6571,4.1499,307.5329,2.7267701035295,297.0
0.637,4.15,307.5685,2.64361111967401,298.0
0.6386,4.15,307.4983,2.65012239750376,299.0
0.6765,4.1501,307.5489,2.80735963750499,300.0
0.6363,4.15,307.568,2.64077604705358,301.0
0.6305,4.15,307.5454,2.61648652546273,302.0
0.6208,4.15,307.5988,2.57622589998618,303.0
0.658,4.1501,307.5516,2.73067619387848,304.0
0.6102,4.1499,307.5478,2.53220517734445,305.0
0.6519,4.1499,307.6008,2.70528847869809,306.0
0.6014,4.15,307.4847,2.49580411131853,307.0
0.5985,4.15,307.5163,2.48362403495855,308.0
0.6318,4.15,307.47709999999995,2.62207498357867,309.0
0.5942,4.1499,307.45509999999996,2.4657971051667,310.0
0.5552,4.1501,307.5702,2.30410261307657,311.0
0.5985,4.15,307.5216,2.48364315482422,312.0
0.6275,4.1498,307.51079999999996,2.6041809999482,313.0
0.6093,4.1501,307.55109999999996,2.52858816555795,314.0
0.6052,4.1499,307.4448,2.51166416939532,315.0
0.6361,4.1501,307.47889999999995,2.6399218304141,316.0
0.6296,4.15,307.4618,2.61274079746278,317.0
0.5906,4.1502,307.52729999999997,2.45099671976391,318.0
0.5949,4.15,307.4616,2.46867589986505,319.0
0.5962,4.1502,307.5313,2.47439961971389,320.0
0.607,4.1499,307.53159999999997,2.51911318230304,321.0
0.6131,4.1499,307.4763,2.54439322141934,322.0
0.5667,4.15,307.51919999999996,2.35174366393665,323.0
0.6041,4.1499,307.4797,2.50699120009102,324.0
0.6505,4.1499,307.46009999999995,2.69966793780611,325.0
0.541,4.1498,307.50809999999996,2.24500797148227,326.0
0.5852,4.15,307.4364,2.42842498786331,327.0
0.5883,4.1499,307.44539999999995,2.44147615215198,328.0
0.5757,4.1501,307.4822,2.38922491268221,329.0
0.5946,4.1499,307.4969,2.46769842009326,330.0
0.582,4.1499,307.5055,2.41526177407295,331.0
0.5881,4.1499,307.4435,2.44057066996129,332.0
0.529,4.15,307.45529999999997,2.19551167470377,333.0
0.5795,4.15,307.51489999999995,2.40505017277815,334.0
0.5367,4.15,307.45,2.22731373346647,335.0
0.571,4.1499,307.47229999999996,2.36945895414124,336.0
0.5827,4.1499,307.4421,2.41809769417159,337.0
0.5432,4.1499,307.42379999999997,2.25442105360401,338.0
0.587,4.1499,307.4489,2.43586347231616,339.0
0.5685,4.15,307.50579999999997,2.35923461046067,340.0
0.5487,4.1501,307.4099,2.27693855008866,341.0
0.566,4.1499,307.45329999999996,2.34890095239933,342.0
0.5577,4.15,307.3508,2.31429682611656,343.0
0.5178,4.1499,307.4708,2.14868601252562,344.0
0.5257,4.1499,307.36899999999997,2.18142610897041,345.0
0.5297,4.15,307.4264,2.19831138774305,346.0
0.5453,4.1498,307.4459,2.2627807856353,347.0
0.539,4.1499,307.4661,2.23664418553858,348.0
0.545,4.15,307.4969,2.26196044378469,349.0
0.5394,4.15,307.4256,2.23854604971223,350.0
0.5338,4.1498,307.4283,2.21507089598299,351.0
0.5484,4.15,307.37719999999996,2.27599256142341,352.0
0.5193,4.15,307.4391,2.15531392191633,353.0
0.5541,4.1501,307.39079999999996,2.29943228032909,354.0
0.5885,4.15,307.4742,2.44248295632656,355.0
0.5137,4.1501,307.3508,2.13194032420034,356.0
0.5293,4.1499,307.3683,2.19638611131359,357.0
0.5137,4.1499,307.42449999999997,2.13187443076913,358.0
0.4855,4.1499,307.4043,2.01493178898629,359.0
0.5155,4.15,307.342,2.13938128358996,360.0
0.5142,4.1499,307.4025,2.13371257645701,361.0
0.52,4.15,307.4319,2.1580969328453,362.0
0.4991,4.1499,307.4507,2.07106758868034,363.0
0.523,4.1501,307.34409999999997,2.17032842158631,364.0
0.4851,4.15,307.40209999999996,2.01311366320064,365.0
0.5153,4.1501,307.4826,2.13849516159598,366.0
0.4776,4.15,307.4506,1.98221585966095,367.0
0.5202,4.1499,307.3896,2.15897911001625,368.0
0.5117,4.1499,307.44989999999996,2.12341956470817,369.0
0.5225,4.1499,307.474,2.16833674794179,370.0
0.5002,4.1501,307.4156,2.07584738958235,371.0
0.4939,4.1499,307.411,2.04954931069381,372.0
0.4666,4.15,307.44129999999996,1.93637605849506,373.0
0.5006,4.1501,307.5258,2.07769268724547,374.0
0.4641,4.15,307.42789999999997,1.9261038402142,375.0
0.4959,4.15,307.44329999999997,2.05801581473787,376.0
0.5069,4.1497,307.4795,2.10370409378882,377.0
0.4903,4.1499,307.4572,2.03458866699231,378.0
0.4975,4.1499,307.46439999999996,2.06451306904194,379.0
0.4596,4.1502,307.39959999999996,1.90747426122527,380.0
0.4977,4.1501,307.46009999999995,2.06555049043664,381.0
0.4749,4.15,307.4486,1.97100888372741,382.0
0.4853,4.1499,307.4428,2.01398392264011,383.0
0.5083,4.1501,307.4516,2.10949252291198,384.0
0.4734,4.1499,307.469,1.96441822277401,385.0
0.4542,4.1498,307.431,1.88487403028937,386.0
0.495,4.1501,307.5331,2.05433111005058,387.0
0.4382,4.15,307.4833,1.81854034832548,388.0
0.4366,4.1501,307.5066,1.81201186109058,389.0
0.4709,4.1501,307.5045,1.9542368611823,390.0
0.4729,4.1499,307.4844,1.96251714180185,391.0
0.4459,4.1499,307.60209999999995,1.8502919445838,392.0
0.4251,4.15,307.4588,1.76427268476705,393.0
0.4939,4.15,307.4973,2.04957450901856,394.0
0.4589,4.15,307.4779,1.90459135617438,395.0
0.4551,4.15,307.5116,1.88870618758926,396.0
0.4371,4.1499,307.57629999999995,1.81379026192509,397.0
0.4887,4.15,307.53639999999996,2.02806208946953,398.0
0.4445,4.1501,307.5875,1.84476762596898,399.0
0.4479,4.15,307.53709999999995,1.85876555367329,400.0
0.4594,4.15,307.4946,1.90644758368205,401.0
0.4389,4.1501,307.5689,1.82138340599892,402.0
0.4641,4.15,307.5336,1.92609211076143,403.0
0.4375,4.1499,307.5494,1.81566402315158,404.0
0.4274,4.15,307.60729999999995,1.77363812971799,405.0
0.4368,4.15,307.52889999999996,1.81291926972722,406.0
0.4371,4.1499,307.56629999999996,1.81380422554841,407.0
0.4718,4.1499,307.53729999999996,1.95786113952481,408.0
0.4711,4.1499,307.5747,1.95503964308251,409.0
0.4314,4.1499,307.63919999999996,1.79043514185351,410.0
0.4193,4.1499,307.58419999999995,1.73992381877065,411.0
0.4267,4.15,307.5868,1.7708345432269,412.0
0.422,4.15,307.65029999999996,1.75118440467335,413.0
0.4263,4.15,307.59119999999996,1.76895813691674,414.0
0.3886,4.1501,307.5361,1.61276114063895,415.0
0.4233,4.1501,307.57059999999996,1.75682156724008,416.0
0.4344,4.1499,307.6414,1.80258758848377,417.0
0.4519,4.1501,307.623,1.87562103532635,418.0
0.4226,4.1499,307.5886,1.75392050040401,419.0
0.3992,4.1499,307.5463,1.65665935715407,420.0
0.433,4.15,307.67769999999996,1.79702496507389,421.0
0.3897,4.1499,307.6439,1.61734848620219,422.0
0.3958,4.1499,307.6171,1.64262026814909,423.0
0.4242,4.15,307.6293,1.76051732347611,424.0
0.3922,4.1501,307.6543,1.62772100625759,425.0
0.3985,4.1501,307.59119999999996,1.65390905939674,426.0
0.4026,4.15,307.6603,1.67070894136761,427.0
0.4078,4.1502,307.6112,1.69230770584116,428.0
0.376,4.15,307.68679999999995,1.56033334610252,429.0
0.3764,4.1499,307.61859999999996,1.56219221213775,430.0
0.3746,4.15,307.60229999999996,1.55473263752185,431.0
0.4238,4.15,307.5691,1.75867896718771,432.0
0.376,4.15,307.5727,1.56033818677093,433.0
0.4429,4.15,307.4946,1.83817382862135,434.0
0.4181,4.15,307.6361,1.7352574596876,435.0
0.4391,4.15,307.6037,1.8222767353918,436.0
0.3861,4.1498,307.52509999999995,1.60237171880055,437.0
0.3749,4.1499,307.56089999999995,1.55563925091597,438.0
0.3915,4.15,307.59479999999996,1.62488218289917,439.0
0.3706,4.15,307.6146,1.53787774180017,440.0
0.4204,4.1499,307.5997,1.74458222515253,441.0
0.3931,4.1499,307.58439999999996,1.63141507154876,442.0
0.3622,4.1498,307.5202,1.50320362567442,443.0
0.3942,4.15,307.56219999999996,1.63609740428521,444.0
0.4157,4.1501,307.52,1.72502341396239,445.0
0.3293,4.15,307.5209,1.36670340436578,446.0
0.3812,4.15,307.5494,1.58184140106732,447.0
0.3667,4.1499,307.5413,1.5219611531532,448.0
0.3347,4.15,307.5354,1.38916063784396,449.0
0.369,4.1498,307.5438,1.53128242150561,450.0
0.376,4.1501,307.49039999999997,1.5603790635264,451.0
0.335,4.1499,307.4581,1.39006836441925,452.0
0.3631,4.1499,307.50649999999996,1.50700100004755,453.0
0.3947,4.1498,307.55649999999997,1.6379202958224,454.0
0.3839,4.1499,307.46189999999996,1.59302985267011,455.0
0.3471,4.1499,307.49069999999995,1.44055989804534,456.0
0.3746,4.15,307.4579,1.5547231696489,457.0
0.3884,4.1499,307.43269999999995,1.61175838192602,458.0
0.3379,4.15,307.447,1.40225715024246,459.0
0.3963,4.1499,307.4708,1.64448602135622,460.0
0.3809,4.15,307.4197,1.58090602097236,461.0
0.3341,4.15,307.46299999999997,1.38633935723311,462.0
0.3534,4.15,307.42969999999997,1.46677912711185,463.0
0.3731,4.1498,307.49359999999996,1.548117516231,464.0
0.3577,4.1499,307.46779999999995,1.48454812208752,465.0
0.3345,4.1501,307.37039999999996,1.38824454367989,466.0
0.3514,4.1499,307.4378,1.45834669595068,467.0
0.3404,4.1499,307.46389999999997,1.41251671911239,468.0
0.3843,4.1499,307.50939999999997,1.59493019812589,469.0
0.3514,4.1501,307.5168,1.45840752321348,470.0
0.3636,4.15,307.3975,1.50890221827666,471.0
0.3298,4.15,307.47409999999996,1.36858692198712,472.0
0.371,4.15,307.423,1.53975110533412,473.0
0.3629,4.1502,307.4896,1.50614228397185,474.0
0.3262,4.1499,307.4583,1.35356729201885,475.0
0.3595,4.1499,307.4565,1.49203145172851,476.0
0.3983,4.15,307.4752,1.65294554880262,477.0
0.3174,4.1499,307.48569999999995,1.31710582526381,478.0
0.3595,4.1498,307.4197,1.49199236394475,479.0
0.3701,4.1499,307.50629999999995,1.53599979556034,480.0
0.3465,4.1499,307.5206,1.4377560033596,481.0
0.3208,4.15,307.43589999999995,1.33113961388932,482.0
0.3447,4.1501,307.4946,1.4303562979232,483.0
0.3196,4.1499,307.45919999999995,1.32644588877156,484.0
0.3589,4.1499,307.5082,1.48921835637725,485.0
0.2996,4.15,307.5039,1.24321342258042,486.0
0.3196,4.1499,307.4514,1.326460215585,487.0
0.3735,4.1501,307.4659,1.55010090253882,488.0
0.3383,4.15,307.416,1.40411515618736,489.0
0.3652,4.1499,307.4724,1.51541531180702,490.0
0.3444,4.15,307.5181,1.42937456571104,491.0
0.3372,4.1499,307.46659999999997,1.39939681537967,492.0
0.3399,4.15,307.4896,1.41067421199114,493.0
0.3286,4.15,307.49859999999995,1.36388648668952,494.0
0.3244,4.1499,307.45779999999996,1.3460797188921,495.0
0.3726,4.1499,307.5411,1.54628009247813,496.0
0.3144,4.1501,307.4844,1.30498539007556,497.0
0.3794,4.1498,307.53159999999997,1.57428731604494,498.0
0.3609,4.1499,307.55969999999996,1.49764420057045,499.0
0.3534,4.15,307.5845,1.46679732895431,500.0
0.3214,4.1501,307.51579999999996,1.33398281240069,501.0
0.3643,4.1501,307.5428,1.51173661850979,502.0
0.344,4.1499,307.52239999999995,1.42747939229776,503.0
0.3185,4.15,307.6135,1.32178493296665,504.0
0.328,4.15,307.5895,1.36108853539224,505.0
